Title,Author,Genre,Height,Publisher,image_url
"Sometimes It Lasts (Sea Breeze, #5)",Abbi Glines,Sci-fi,21562220,2013,https://images.gr-assets.com/books/1415292563m/15828714.jpg
Drift: The Unmooring of American Military Power,Rachel Maddow,Sci-fi,17113518,2012,https://images.gr-assets.com/books/1318753897m/12143200.jpg
"Graduation Day (The Testing, #3)",Joelle Charbonneau,Sci-fi,25634760,2014,https://images.gr-assets.com/books/1384363227m/18222699.jpg
The Honk and Holler Opening Soon,Billie Letts,Sci-fi,1650770,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Strange Highways,Dean Koontz,Sci-fi,22522,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Passion,Jeanette Winterson,Sci-fi,864738,1987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Power of the Dog,Don Winslow,Sci-fi,158974,2005,https://images.gr-assets.com/books/1467260965m/206236.jpg
America's First Daughter,"Stephanie Dray, Laura Kamoie",Sci-fi,45584335,2016,https://images.gr-assets.com/books/1459542134m/25817162.jpg
"The Undead Pool (The Hollows, #12)",Kim Harrison,Sci-fi,23905509,2014,https://images.gr-assets.com/books/1379687538m/17285883.jpg
"On the Edge (The Edge, #1)",Ilona Andrews,Sci-fi,6515186,2009,https://images.gr-assets.com/books/1307445575m/6329547.jpg
Kira-Kira,Cynthia Kadohata,Sci-fi,2096693,2004,https://images.gr-assets.com/books/1437825008m/89731.jpg
"The Human Division (Old Man's War, #5)",John Scalzi,Sci-fi,21356077,2013,https://images.gr-assets.com/books/1341582413m/15698479.jpg
"The Fate of Ten (Lorien Legacies, #6)",Pittacus Lore,Sci-fi,42670459,2015,https://images.gr-assets.com/books/1429799057m/24488476.jpg
"The Fourth Bear (Nursery Crime, #2)",Jasper Fforde,Sci-fi,948571,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Unwritten, Vol. 1: Tommy Taylor and the Bogus Identity","Mike Carey, Bill Willingham, Peter Gross",Sci-fi,6662356,2010,https://images.gr-assets.com/books/1327887253m/6471550.jpg
The Enchantress of Florence,Salman Rushdie,Sci-fi,2495143,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny",Preeti Shenoy,Sci-fi,15779085,2011,https://images.gr-assets.com/books/1308754493m/11256293.jpg
"The History of Sexuality, Volume 1: An Introduction","Michel Foucault, Robert Hurley",Sci-fi,5991,1976,https://images.gr-assets.com/books/1486236798m/1875.jpg
"Takedown (Scot Harvath, #5)",Brad Thor,Sci-fi,2723482,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"From the Earth to the Moon (Extraordinary Voyages, #4)",Jules Verne,Sci-fi,14165539,1865,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Armageddon: The Cosmic Battle of the Ages (Left Behind, #11)","Tim LaHaye, Jerry B. Jenkins",Sci-fi,411077,2003,https://images.gr-assets.com/books/1406507661m/27525.jpg
Van Gogh: The Life,"Steven Naifeh, Gregory White Smith",Sci-fi,15586908,2011,https://images.gr-assets.com/books/1411005913m/10677213.jpg
Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life,Thomas  Moore,Sci-fi,826924,1988,https://images.gr-assets.com/books/1360677664m/295132.jpg
"Moonlight Mile (Kenzie & Gennaro,#6)",Dennis Lehane,Sci-fi,10982820,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Vampires in the Lemon Grove,Karen Russell,Sci-fi,19093507,2013,https://images.gr-assets.com/books/1362466523m/13531832.jpg
"First Among Sequels (Thursday Next, #5)",Jasper Fforde,Sci-fi,948585,2007,https://images.gr-assets.com/books/1338467549m/27002.jpg
The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,Laurie Notaro,Sci-fi,514237,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"City of Dragons (Rain Wild Chronicles, #3)",Robin Hobb,Sci-fi,16754534,2011,https://images.gr-assets.com/books/1322613975m/11801463.jpg
"The Heist (Gabriel Allon, #14)",Daniel Silva,Sci-fi,26600789,2014,https://images.gr-assets.com/books/1395614308m/18730158.jpg
The Judgment of Paris: The Revolutionary Decade That Gave the World Impressionism,Ross King,Sci-fi,1283019,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Darkfall,Dean Koontz,Sci-fi,3047309,1984,https://images.gr-assets.com/books/1308458183m/32456.jpg
"Sweet Reckoning (Sweet, #3)",Wendy Higgins,Sci-fi,21773721,2014,https://images.gr-assets.com/books/1381492410m/16007855.jpg
"Well-Schooled in Murder (Inspector Lynley, #3)",Elizabeth  George,Sci-fi,859452,1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Perfect (Second Opportunities, #2)",Judith McNaught,Sci-fi,1391556,1993,https://images.gr-assets.com/books/1403442859m/129617.jpg
Someone,Alice McDermott,Sci-fi,24035833,2013,https://images.gr-assets.com/books/1377579911m/17332207.jpg
"Brilliance of the Moon (Tales of the Otori, #3)",Lian Hearn,Sci-fi,1398332,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Suicide Notes,Michael Thomas Ford,Sci-fi,3128756,2008,https://images.gr-assets.com/books/1424990334m/3097601.jpg
Starter for Ten,David Nicholls,Sci-fi,16511713,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Three Little Pigs,"Elizabeth Ross, ROFry",Sci-fi,1555975,1973,https://images.gr-assets.com/books/1310278098m/1563413.jpg
"Twenty Years After (The D'Artagnan Romances, #2)","Alexandre Dumas, David Coward, Auguste Maquet",Sci-fi,666376,1845,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Friction,Sandra Brown,Sci-fi,44808971,2015,https://images.gr-assets.com/books/1434044640m/25114548.jpg
Moon Palace,Paul Auster,Sci-fi,168560,1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Seventh Gate (The Death Gate Cycle, #7)","Margaret Weis, Tracy Hickman",Sci-fi,252258,1994,https://images.gr-assets.com/books/1327837380m/28483.jpg
"Hellboy, Vol. 2: Wake the Devil (Hellboy, #2)",Mike Mignola,Sci-fi,98785,1994,https://images.gr-assets.com/books/1486039250m/102459.jpg
"The Unwanteds (Unwanteds, #1)",Lisa McMann,Sci-fi,10458410,2011,https://images.gr-assets.com/books/1308432658m/9917879.jpg
"Ashfall (Ashfall, #1)",Mike Mullin,Sci-fi,14531613,2011,https://images.gr-assets.com/books/1301592315m/9644151.jpg
"Bright Side (Bright Side, #1)",Kim Holden,Sci-fi,42172145,2014,https://images.gr-assets.com/books/1404654413m/22669832.jpg
The Day Jimmy's Boa Ate the Wash,"Trinka Hakes Noble, Steven Kellogg",Sci-fi,767519,1980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Panther  (John Corey, #6)",Nelson DeMille,Sci-fi,19086732,2012,https://images.gr-assets.com/books/1338763739m/13526026.jpg
Under the Skin,Michel Faber,Sci-fi,118483,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Unexpected Mrs. Pollifax  (Mrs. Pollifax #1),Dorothy Gilman,Sci-fi,135427,1966,https://images.gr-assets.com/books/1407611607m/140524.jpg
"White Fire (Pendergast, #13)","Douglas Preston, Lincoln Child",Sci-fi,24152432,2013,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Innocent Mage (Kingmaker, Kingbreaker, #1)",Karen Miller,Sci-fi,1561779,2005,https://images.gr-assets.com/books/1327918882m/1051620.jpg
Wir Kinder vom Bahnhof Zoo,"Christiane F., Kai Hermann, Horst Rieck",Sci-fi,1327004,1978,https://images.gr-assets.com/books/1463309277m/1337448.jpg
Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,Sci-fi,1358127,1977,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"S is for Silence (Kinsey Millhone, #19)",Sue Grafton,Sci-fi,137034,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Maximum Security (Cherub, #3)",Robert Muchamore,Sci-fi,1292766,2005,https://images.gr-assets.com/books/1357225650m/1303564.jpg
Frédéric,Leo Lionni,Sci-fi,1920769,1967,https://images.gr-assets.com/books/1329956148m/375901.jpg
"Inside Out (Insider, #1)",Maria V. Snyder,Sci-fi,6662880,2010,https://images.gr-assets.com/books/1335383824m/7059135.jpg
"March: Book One (March, #1)","John             Lewis, Andrew Aydin, Nate Powell",Sci-fi,24086771,2013,https://images.gr-assets.com/books/1360539808m/17346698.jpg
Everything That Rises Must Converge: Stories,"Flannery O'Connor, Robert Fitzgerald",Sci-fi,963076,1965,https://images.gr-assets.com/books/1412859621m/218659.jpg
"Dream Chaser (Dark-Hunter #13, Dream-Hunter #3)",Sherrilyn Kenyon,Sci-fi,1878138,2008,https://images.gr-assets.com/books/1462051552m/1746470.jpg
The Gun Seller,Hugh Laurie,Sci-fi,1128909,1996,https://images.gr-assets.com/books/1480110444m/45234.jpg
I Remember Nothing: and Other Reflections,Nora Ephron,Sci-fi,13089627,2010,https://images.gr-assets.com/books/1320544923m/8242117.jpg
Malgudi Days,"R.K. Narayan, Jhumpa Lahiri",Sci-fi,2501383,1943,https://images.gr-assets.com/books/1455574981m/14082.jpg
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,Sci-fi,48297245,2016,https://images.gr-assets.com/books/1465761302m/28257707.jpg
Six Days of the Condor,James Grady,Sci-fi,2413310,1974,https://images.gr-assets.com/books/1313011780m/2579284.jpg
Digging to America,Anne Tyler,Sci-fi,3140490,2006,https://images.gr-assets.com/books/1327901292m/698.jpg
"The Dark Monk (The Hangman's Daughter, #2)","Oliver Pötzsch, Lee Chadeayne",Sci-fi,17340032,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Flaskepost fra P (Afdeling Q, #3)",Jussi Adler-Olsen,Sci-fi,7410120,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Bellmaker (Redwall, #7)",Brian Jacques,Sci-fi,1179753,1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Caressed by Ice (Psy-Changeling #3),Nalini Singh,Sci-fi,446535,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Artisan Bread in Five Minutes a Day: The Discovery That Revolutionizes Home Baking,"Jeff Hertzberg, Zoë François, Mark Luinenburg",Sci-fi,996120,2007,https://images.gr-assets.com/books/1317064461m/1009996.jpg
"The Code of the Woosters (Jeeves, #7)",P.G. Wodehouse,Sci-fi,1121253,1938,https://images.gr-assets.com/books/1299729089m/105986.jpg
A House for Mr Biswas,V.S. Naipaul,Sci-fi,2927347,1961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Bone Bed (Kay Scarpetta, #20)",Patricia Cornwell,Sci-fi,19194510,2012,https://images.gr-assets.com/books/1338860340m/13708346.jpg
The Fry Chronicles (Memoir #2),Stephen Fry,Sci-fi,13520837,2010,https://images.gr-assets.com/books/1376317909m/8649656.jpg
Second Treatise of Government,"John Locke, C.B. Macpherson",Sci-fi,86945,1689,https://images.gr-assets.com/books/1405624453m/448836.jpg
Better off Friends,Elizabeth Eulberg,Sci-fi,23741757,2014,https://images.gr-assets.com/books/1386372561m/17228280.jpg
The Shallows: What the Internet is Doing to Our Brains,Nicholas Carr,Sci-fi,7205526,2010,https://images.gr-assets.com/books/1368393880m/6966823.jpg
The House at Tyneford,Natasha Solomons,Sci-fi,14558491,2011,https://images.gr-assets.com/books/1377631578m/11488123.jpg
"The Autobiography of Martin Luther King, Jr.","Martin Luther King Jr., Clayborne Carson",Sci-fi,42030,1986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Geisha, a Life","Mineko Iwasaki, Rande Brown",Sci-fi,18133,2002,https://images.gr-assets.com/books/1359402937m/522534.jpg
The Knowledge of the Holy,A.W. Tozer,Sci-fi,1313,1961,https://images.gr-assets.com/books/1411484750m/666758.jpg
Day Watch (Watch #2),"Sergei Lukyanenko, Andrew Bromfield",Sci-fi,1529786,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Codex,Douglas Preston,Sci-fi,1415837,2003,https://images.gr-assets.com/books/1316729332m/136640.jpg
A Home at the End of the World,Michael Cunningham,Sci-fi,1216429,1990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Batman, Volume 2: The City of Owls","Scott Snyder, Greg Capullo, Jonathan Glapion, James Tynion IV, Rafael Albuquerque, Jason Fabok, Becky Cloonan, Andy Clarke, Sandu Florea",Sci-fi,21446852,2013,https://images.gr-assets.com/books/1342309403m/15752115.jpg
Magic's Pawn (Valdemar: Last Herald-Mage #1),Mercedes Lackey,Sci-fi,3230346,1989,https://images.gr-assets.com/books/1345854036m/28759.jpg
CivilWarLand in Bad Decline,George Saunders,Sci-fi,3265487,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
SEAL Team Six: Memoirs of an Elite Navy SEAL Sniper,"Howard E. Wasdin, Stephen Templin",Sci-fi,14628458,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Sacred Contracts: Awakening Your Divine Potential,Caroline Myss,Sci-fi,183830,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
How We Are Hungry,Dave Eggers,Sci-fi,1014179,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Five Dialogues: Euthyphro, Apology, Crito, Meno, Phaedo","Plato, G.M.A. Grube, John M. Cooper",Sci-fi,30661,-385,https://images.gr-assets.com/books/1399079227m/30292.jpg
"Wrong (Wrong, #1)",Jana Aston,Sci-fi,46209108,2015,https://images.gr-assets.com/books/1443007627m/26224667.jpg
The Happy Prince,Oscar Wilde,Sci-fi,244691,1888,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Line (Witching Savannah, #1)",J.D. Horn,Sci-fi,25280045,2014,https://images.gr-assets.com/books/1385507733m/18982011.jpg
"Twisted Palace (The Royals, #3)",Erin Watt,Sci-fi,49812105,2016,https://images.gr-assets.com/books/1474992523m/29519517.jpg
"The Diamond of Darkhold (Book of Ember, #4)",Jeanne DuPrau,Sci-fi,2501288,2008,https://images.gr-assets.com/books/1320636372m/2493973.jpg
Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,Gordon B. Hinckley,Sci-fi,582938,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"A Death in Vienna (Gabriel Allon, #4)",Daniel Silva,Sci-fi,1820072,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Pucked (Pucked, #1)",Helena Hunting,Sci-fi,44100912,2015,https://images.gr-assets.com/books/1429896314m/24504274.jpg
Notorious RBG: The Life and Times of Ruth Bader Ginsburg,"Irin Carmon, Shana Knizhnik",Sci-fi,44611586,2015,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Touch of Frost (Mythos Academy, #1)",Jennifer Estep,Sci-fi,14324610,2011,https://images.gr-assets.com/books/1301505419m/9439989.jpg
Never Knowing,Chevy Stevens,Sci-fi,13723008,2011,https://images.gr-assets.com/books/1294615110m/10169662.jpg
The Aquitaine Progression,Robert Ludlum,Sci-fi,680939,1984,https://images.gr-assets.com/books/1408931400m/31268.jpg
"The Forsyte Saga (The Forsyte Chronicles, #1-3)",John Galsworthy,Sci-fi,842726,1921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"O is for Outlaw (Kinsey Millhone, #15)",Sue Grafton,Sci-fi,1300465,1999,https://images.gr-assets.com/books/1403183790m/262228.jpg
"Deadly Little Secret (Touch, #1)",Laurie Faria Stolarz,Sci-fi,2846471,2008,https://images.gr-assets.com/books/1325558484m/2820533.jpg
"The Chase (Fox and O'Hare, #2)","Janet Evanovich, Lee Goldberg",Sci-fi,25756827,2014,https://images.gr-assets.com/books/1381528974m/18282915.jpg
The Orange Girl,"Jostein Gaarder, James Anderson",Sci-fi,1015565,2003,https://images.gr-assets.com/books/1415583796m/25403.jpg
The House of Thunder,"Leigh Nichols, Dean Koontz",Sci-fi,1088950,1982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Dead of Night (Tomorrow, #2)",John Marsden,Sci-fi,79752,1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
My Cousin Rachel,Daphne du Maurier,Sci-fi,623258,1951,https://images.gr-assets.com/books/1386609405m/18869970.jpg
Absurdistan,Gary Shteyngart,Sci-fi,1363422,2006,https://images.gr-assets.com/books/1486266465m/70509.jpg
"Invincible (Chronicles of Nick, #2)",Sherrilyn Kenyon,Sci-fi,6966233,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Napalm & Silly Putty,George Carlin,Sci-fi,893440,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Indispensable Calvin and Hobbes,Bill Watterson,Sci-fi,25602,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Funny in Farsi: A Memoir of Growing Up Iranian in America,Firoozeh Dumas,Sci-fi,45472,2003,https://images.gr-assets.com/books/1411923160m/46349.jpg
Leading Change,John P. Kotter,Sci-fi,50134,1988,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Witness in Death (In Death, #10)","J.D. Robb, Susan Ericksen",Sci-fi,2501537,2000,https://images.gr-assets.com/books/1368396677m/213975.jpg
The Shadow of the Torturer (The Book of the New Sun #1),Gene Wolfe,Sci-fi,762497,1980,https://images.gr-assets.com/books/1329650008m/60211.jpg
Ask the Passengers,A.S. King,Sci-fi,18236079,2012,https://images.gr-assets.com/books/1371850438m/13069935.jpg
"Foxglove Summer (Peter Grant, #5)",Ben Aaronovitch,Sci-fi,34142449,2014,https://images.gr-assets.com/books/1402338677m/20499240.jpg
The Grand Sophy,Georgette Heyer,Sci-fi,3234291,1950,https://images.gr-assets.com/books/1414731822m/261689.jpg
The Road to Serfdom,Friedrich A. Hayek,Sci-fi,217623,1944,https://images.gr-assets.com/books/1327787673m/299215.jpg
Terms of Enlistment (Frontlines #1),Marko Kloos,Sci-fi,24585130,2013,https://images.gr-assets.com/books/1391472650m/18800655.jpg
"Reaper's Legacy (Reapers MC, #2)",Joanna Wylde,Sci-fi,25382416,2014,https://images.gr-assets.com/books/1373565326m/18076876.jpg
"Lord John and the Brotherhood of the Blade  (Lord John Grey, #2)",Diana Gabaldon,Sci-fi,1612336,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Executioner's Song,Norman Mailer,Sci-fi,838965,1979,https://images.gr-assets.com/books/1325755176m/12468.jpg
"Suspect (Scott James & Maggie, #1)",Robert Crais,Sci-fi,21451913,2013,https://images.gr-assets.com/books/1345131356m/15755201.jpg
Tar Baby,Toni Morrison,Sci-fi,2174297,1981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Twenty-One Balloons,William Pène du Bois,Sci-fi,174503,1947,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Stolen Prey (Lucas Davenport, #22)",John Sandford,Sci-fi,18154368,2012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Design of Everyday Things,Donald A. Norman,Sci-fi,18518,1988,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Running Out of Time,Margaret Peterson Haddix,Sci-fi,888455,1995,https://images.gr-assets.com/books/1408913584m/227658.jpg
Damaged: The Heartbreaking True Story of a Forgotten Child,Cathy Glass,Sci-fi,382018,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Her Final Breath (Tracy Crosswhite, #2)",Robert Dugoni,Sci-fi,44594236,2015,https://images.gr-assets.com/books/1430746517m/24937499.jpg
"Something Wonderful (Sequels, #2)",Judith McNaught,Sci-fi,124838,1988,https://images.gr-assets.com/books/1435634530m/129616.jpg
Tribute,Nora Roberts,Sci-fi,3353247,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"16 Lighthouse Road (Cedar Cove, #1)",Debbie Macomber,Sci-fi,4083740,2001,https://images.gr-assets.com/books/1388881732m/46012.jpg
A Man in Full,Tom Wolfe,Sci-fi,1997693,1998,https://images.gr-assets.com/books/1320472513m/86172.jpg
Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life,Joanna Weaver,Sci-fi,209794,2000,https://images.gr-assets.com/books/1341472478m/42631.jpg
I'd Know You Anywhere,Laura Lippman,Sci-fi,13896199,2010,https://images.gr-assets.com/books/1277582483m/7636774.jpg
The Strange and Beautiful Sorrows of Ava Lavender,Leslye Walton,Sci-fi,21445699,2014,https://images.gr-assets.com/books/1397110326m/18166936.jpg
"Sense & Sensibility (The Austen Project, #1)",Joanna Trollope,Sci-fi,24034602,2013,https://images.gr-assets.com/books/1363291870m/17349163.jpg
7: An Experimental Mutiny Against Excess,Jen Hatmaker,Sci-fi,17143199,2011,https://images.gr-assets.com/books/1328764395m/12171769.jpg
"Archangel's Consort (Guild Hunter, #3)",Nalini Singh,Sci-fi,8758998,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Sacajawea (Lewis & Clark Expedition),Anna Lee Waldo,Sci-fi,1220213,1978,https://images.gr-assets.com/books/1315509057m/264778.jpg
"The Declaration (The Declaration, #1)",Gemma Malley,Sci-fi,1813124,2007,https://images.gr-assets.com/books/1317067021m/1722717.jpg
"Avatar: The Last Airbender (The Rift, #1)","Gene Luen Yang, Michael Dante DiMartino, Bryan Konietzko, Gurihiru",Sci-fi,26530075,2014,https://images.gr-assets.com/books/1382378982m/18687079.jpg
Independence Day,Richard Ford,Sci-fi,2199385,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Last Patriot (Scot Harvath, #7)",Brad Thor,Sci-fi,3055130,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)",Obert Skye,Sci-fi,2155900,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Bridge to Haven,Francine Rivers,Sci-fi,25663814,2014,https://images.gr-assets.com/books/1376078910m/18228202.jpg
The Engagements,J. Courtney Sullivan,Sci-fi,21865739,2013,https://images.gr-assets.com/books/1361254904m/16071736.jpg
"Runaway Ralph (Ralph S. Mouse, #2)",Beverly Cleary,Sci-fi,1245146,1970,https://images.gr-assets.com/books/1327883411m/13168.jpg
"Creed (Unfinished Hero, #2)",Kristen Ashley,Sci-fi,19254508,2012,https://images.gr-assets.com/books/1347468402m/13640229.jpg
Blink,Ted Dekker,Sci-fi,54935,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Black Widow (Gabriel Allon, #16)",Daniel Silva,Sci-fi,47255119,2016,https://images.gr-assets.com/books/1460313822m/27213121.jpg
Believing Christ: The Parable of the Bicycle and Other Good News,Stephen E. Robinson,Sci-fi,862892,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Wake (Watersong #1),Amanda Hocking,Sci-fi,15493868,2012,https://images.gr-assets.com/books/1344231690m/10586539.jpg
A Dark Lure,Loreth Anne White,Sci-fi,41421218,2015,https://images.gr-assets.com/books/1430780443m/25316313.jpg
The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,Simon Singh,Sci-fi,1031975,1999,https://images.gr-assets.com/books/1403181687m/17994.jpg
"Touch the Dark (Cassandra Palmer, #1)",Karen Chance,Sci-fi,65477,2006,https://images.gr-assets.com/books/1307391100m/67513.jpg
Carrion Comfort,Dan Simmons,Sci-fi,909623,1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Mind Readers (Mind Readers, #1)",Lori Brighton,Sci-fi,14749921,2010,https://images.gr-assets.com/books/1291820285m/9858714.jpg
"The Highlander's Touch (Highlander, #3)",Karen Marie Moning,Sci-fi,1676569,2000,https://images.gr-assets.com/books/1257330461m/815150.jpg
The Smitten Kitchen Cookbook,Deb Perelman,Sci-fi,18538901,2012,https://images.gr-assets.com/books/1336228481m/13331199.jpg
"The Cross of Lead (Crispin, #1)",Avi,Sci-fi,1374812,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Wielding a Red Sword (Incarnations of Immortality, #4)",Piers Anthony,Sci-fi,1030359,1986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Deep (Stage Dive, #4)",Kylie Scott,Sci-fi,26116275,2015,https://images.gr-assets.com/books/1397676461m/18461986.jpg
Honor Among Thieves,Jeffrey Archer,Sci-fi,2452308,1993,https://images.gr-assets.com/books/1316131242m/79006.jpg
"Superman: Earth One, Volume 1","J. Michael Straczynski, Shane Davis, Sandra Hope, Barbara Ciardo, Rob Leigh",Sci-fi,10234999,2010,https://images.gr-assets.com/books/1320538241m/7657484.jpg
The Mortal Instruments (The Mortal Instruments #1-4),Cassandra Clare,Sci-fi,16028692,2011,https://images.gr-assets.com/books/1313073526m/11106458.jpg
Foxe's Book of Martyrs,"John Foxe, W. Grinton Berry",Sci-fi,3016652,1563,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"See Jane Score (Chinooks Hockey Team, #2)",Rachel Gibson,Sci-fi,58587,2003,https://images.gr-assets.com/books/1330265531m/60223.jpg
A Yellow Raft in Blue Water,Michael Dorris,Sci-fi,2506,1987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Rosemary and Rue (October Daye, #1)",Seanan McGuire,Sci-fi,6478937,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
